,ncratio,nspeed
142,-0.19744554743618933,0.249584653424577
151,-0.27118313962150487,-0.2912248046723812
167,0.46291555591230305,3.4239010379067234
170,0.02704445543910458,1.2293119325857331
171,0.010658323842367798,1.6212028442501956
174,-0.192857430589103,0.3985031998570727
175,-0.10928815944574546,0.7355293838885104
179,-0.25348611749702915,-0.20762141018396257
198,-0.1541861600208042,0.5134578672786484
203,-0.16106833529143366,0.46904356395667596
206,-0.244965329066726,-0.12401801569554391
207,-0.21973068640775134,0.07715265229221349
211,-0.2423435480112481,-0.07699110629580841
214,-0.1751604084646273,0.3096745932131279
215,-0.17221090477721468,0.34886368437957416
226,0.87584607215007,3.162640430130415
230,-0.11158221786928856,0.6676016258666703
234,-0.23054553326159763,-0.03518940905159908
235,-0.164345561610781,0.4664309578789129
239,-0.21874751851194713,0.11372913738089666
243,-0.26462868698281017,-0.23897268311711958
247,-0.09454064100868231,0.8609344756211385
251,-0.27675442436439535,-0.3931164417051415
258,-0.17909308004784413,-0.18149534940633175
262,-0.13714458316019795,0.30183677497983863
266,-0.21874751851194713,-0.2781617742835658
267,-0.11322083102896226,0.6362503529335133
270,-0.24529305169866075,-0.22329704665054106
271,-0.1823703063671915,0.2025577440248415
275,-0.23251186905320603,-0.3095130472167228
283,-0.26561185487861433,-0.3931164417051415
287,-0.21088217534551348,-0.3957290477829046
298,-0.1777821895201052,0.25742247165786625
299,-0.18335347426299567,0.280935926357734
302,-0.21547029219259978,-0.009063348273968248
303,-0.16106833529143366,0.38021495731273114
307,-0.2518475043373554,-0.20762141018396257
315,-0.2518475043373554,-0.220684440572778
318,-0.1826980289991262,-0.09527934884014999
319,-0.13911091895180638,0.46904356395667596
330,-0.10633865575833279,0.18949471363602607
331,-0.10207826154318125,0.6676016258666703
334,-0.1751604084646273,-0.3565399566164583
335,-0.11485944418863596,0.22345859264694615
338,-0.21120989797744824,-0.3800534113163261
339,-0.21022673008164403,-0.019513772585020583
343,-0.1302624078895685,0.44030489710128207
346,-0.3088712422939994,-0.7850073533696039
347,-0.30428312544691316,-0.7379804439698685
351,-0.2698722490937659,-0.6752778981035544
362,-0.11715350261217906,0.47688138218996523
363,-0.10666637839026757,0.017062712503662585
366,0.12536124501952528,1.3860682972515181
371,-0.2466039422263997,-0.6569896555592128
374,-0.15353071475693472,-0.377440805238563
375,-0.1505812110695221,0.4246292606347036
379,-0.1577911089720863,0.26526028989115547
382,-0.2423435480112481,-0.283386986439092
383,-0.24168810274737865,-0.22852225880606725
394,-0.14533764895856635,0.44030489710128207
398,0.3547670873738402,1.7518331481383498
403,-0.2357890953725534,-0.13185583392883315
410,-0.2295623653657934,-0.11879280354001774
411,-0.2148148469287303,-0.2964500168279074
414,-0.24988116854574702,-0.3016752289834336
415,-0.2072772263942314,0.02228792465918875
434,-0.2194029637758166,-0.10572977315120233
435,-0.199084160595863,0.03273834897024108
443,-0.2603682927676586,-0.30690044113895976
446,-0.1741772405688231,0.09544089483655507
458,-0.018836713031758365,1.0150782342091604
462,0.10569788710344115,1.5950767834725648
466,-0.244965329066726,-0.20239619802843642
467,-0.20662178113036192,0.10066610699208124
470,-0.18958020426975566,0.09021568268102892
486,4.7233097710638665,2.69237133613306
490,-0.23906632169190076,-0.6047375340039512
491,-0.2072772263942314,0.04841398543681958
498,-0.10109509364737707,0.6127368982336455
502,-0.04177729726718989,0.9001235667875848
507,-0.23611681800448814,-0.3748281991607999
510,0.1810740924484303,0.6362503529335133
511,0.20401467668386192,1.882463452026504
514,-0.16795051056206312,-0.5577106246042157
518,-0.21547029219259978,0.017062712503662585
522,-0.11322083102896226,0.6780520501777226
523,0.25972752411276695,2.1175979990251816
530,-0.15582477318047788,0.22868380480247233
535,-0.2072772263942314,0.08237786444773966
539,-0.2459484969625302,-0.21545922841725182
554,-0.09683469943222547,0.534358715900753
555,-0.11715350261217906,0.7120159291886428
558,-0.0706168888774466,0.847871445232323
559,-0.03522284462849515,1.1770598110304715
566,-0.17155545951334522,-0.19455837979514715
571,-0.20006732849166722,-0.252035713505935
586,0.7185392088213968,3.267144673240938
587,0.7185392088213968,3.502279220239616
590,-0.07717134151614136,0.7851688993660091
591,-0.07717134151614136,1.1509337502528407
594,-0.10207826154318125,0.563097382756147
595,-0.1109267726054191,0.563097382756147
598,0.21712358196125128,1.9347155735817656
603,-0.23808315379609654,-0.15798189470646398
618,-0.22366335799096818,-0.024738984740546748
619,-0.09814558995996439,0.7590428385883782
622,0.16468796085169354,1.6995810265830882
650,-0.2636455190870059,-0.2781617742835658
658,-0.2570910664483112,-0.30428783506119667
659,-0.19023564953362512,0.19471992579155223
671,-0.19187426269329882,0.16336865285839525
674,0.033598908077799326,1.412194358029149
682,-0.2597128475037891,-0.24158528919488265
683,-0.2429989932751176,-0.13708104608435934
690,-0.28953560700985004,-0.5289719577488218
691,-0.25381384012896385,-0.20762141018396257
694,-0.1319010210492422,0.4141788363236512
703,-0.21415940166486086,0.04318877328129342
706,0.007381097523020453,1.281564054140995
710,-0.1014228162793118,0.6780520501777226
714,-0.13255646631311166,0.5944486556893039
718,-0.28756927121824166,-0.5002332908934279
726,-0.23349503694901025,-0.12401801569554391
727,-0.192857430589103,0.16336865285839525
735,-0.2531583948650944,-0.2624861378169873
742,-0.17843763478397467,0.33318804791299567
750,-0.2567633438163765,-0.33302650191659056
751,-0.2230079127270987,0.017062712503662585
754,-0.00900503407371633,1.1509337502528407
758,-0.2636455190870059,-0.31996347152777516
763,-0.16926140108980206,0.3096745932131279
767,-0.272166307517309,-0.3957290477829046
770,0.4039254821640506,0.847871445232323
778,0.14174737661626205,1.6473289050278266
779,0.14174737661626205,2.013093755914658
782,0.036876134397146675,1.1221950833974468
786,-0.164345561610781,0.12417956169194899
787,-0.15746338634015156,-0.11879280354001774
790,-0.1669673426662589,-0.10572977315120233
795,-0.29314055596113214,-0.5916745036151358
802,-0.15385843738886948,0.3567015026128634
806,0.017212776481062547,1.281564054140995
814,0.13191569765822003,1.6212028442501956
818,-0.25610789855250704,-0.32257607760553825
819,-0.1944960437487767,0.19471992579155223
822,0.21384635564190388,1.8302113304712424
823,0.22367803459994598,1.882463452026504
834,2.645548284597642,4.338313165123802
835,2.645548284597642,4.495069529789587
838,-0.005727807754368985,0.07715265229221349
846,0.3121631452223246,2.039219816692289
850,-0.18958020426975566,-0.1867205615618579
851,-0.18663070058234305,-0.063928075906993
855,-0.21547029219259978,-0.24681050135040883
878,0.6038362876442394,2.195976181358074
882,0.24334139251603015,1.7779592089159806
883,0.25317307147407225,1.9608416343593964
886,-0.04177729726718989,0.8086823540658767
895,-0.25381384012896385,-0.30428783506119667
914,-0.21678118272033872,-0.3095130472167228
927,-0.19711782480425458,-0.6857283224146068
946,-0.1935128758529725,-0.2337474709615934
955,-0.2659395775105491,-0.4061794720939569
959,-0.24463760643479127,-0.6726652920257914
991,-0.20137821901940614,0.04841398543681958
994,-0.2357890953725534,-0.19717098587291024
1002,-0.2010504963874714,0.09021568268102892
1003,-0.19154654006136407,-0.15275668255093783
1006,4.7233097710638665,3.5545313417948776
1019,0.14174737661626205,1.5166986011396724
1023,-0.2705276943576354,-0.630863594781582
1042,1.0069351249239644,2.69237133613306
1046,-0.2787207601560038,-0.44798116933816623
1047,-0.2606960153995933,-0.2912248046723812
1058,0.16796518717104095,1.6212028442501956
1078,-0.25479700802476807,-0.40095425993843076
1079,-0.2295623653657934,-0.18149534940633175
1083,0.036876134397146675,2.0914719382475506
1090,0.16141073453234625,1.9869676951370274
1098,-0.10076737101544228,0.4141788363236512
1110,-0.2570910664483112,-0.220684440572778
1111,-0.23316731431707552,-0.024738984740546748
1122,0.315440371541672,2.013093755914658
1130,-0.21350395640099137,0.15030562246957982
1138,-0.29543461438467533,-0.5890618975373727
1142,-0.2495534459138123,-0.252035713505935
1143,-0.2341504822128797,-0.15798189470646398
1146,-0.28560293542663323,-0.4375307450271139
1158,-0.04833174990588458,0.8086823540658767
1162,-0.1541861600208042,0.23652162303576157
1163,-0.13714458316019795,0.48733180650101754
1170,-0.2321841464212713,-0.06915328806251916
1175,-0.22890692010192396,0.027513136814714918
1179,-0.19318515322103774,0.249584653424577
1194,0.18762854508712512,1.8302113304712424
1202,0.12536124501952528,1.7518331481383498
1207,-0.2757712564685912,-0.3565399566164583
1211,-0.10633865575833279,0.8739975060099539
1218,0.0008266448843257631,1.1770598110304715
1239,-0.26921680382989643,-0.41662989640500925
1246,-0.02211393935110577,1.1509337502528407
1247,0.02704445543910458,1.3860682972515181
1250,0.16796518717104095,1.1770598110304715
1254,-0.11420399892476644,0.5839982313782517
1270,-0.29543461438467533,-0.6517644434036867
1271,-0.27773759226019956,-0.502845896971191
1274,-0.19416832111684196,0.19471992579155223
1275,-0.153202992125,0.44030489710128207
1278,-0.2865861033224374,-0.5263593516710587
1279,-0.24168810274737865,-0.12401801569554391
1299,-0.19416832111684196,0.20778295618036766
1302,-0.2429989932751176,-0.12401801569554391
1330,0.17779686612908302,1.725707087360719
1339,-0.11813667050798331,0.657151201555618
1362,-0.2017059416513409,0.10066610699208124
1363,-0.1623792258191726,0.45859313964562365
1371,-0.2757712564685912,-0.42446771463829847
1379,0.19418299772581982,2.3004804244685975
1395,0.14830182925495675,1.8302113304712424
1398,-0.2403772122196397,-0.11879280354001774
1403,-0.2616791832953975,-0.3591525626942214
1410,0.036876134397146675,1.4383204188067797
1427,-0.15156437896532632,0.44030489710128207
1430,-0.13124557578537271,0.5239082915897008
1446,0.08603452918735702,1.568950722694934
1447,0.21712358196125128,2.143724059802812
1454,0.76442037729226,2.69237133613306
1459,-0.2321841464212713,-0.040414621207125245
1474,0.27611365570950375,2.1175979990251816
1491,-0.2429989932751176,-0.14491886431764858
1494,-0.2495534459138123,-0.126630621773307
1506,-0.07520500572453293,0.8348084148435077
1507,-0.04505452358653724,1.4383204188067797
1539,-0.09126341468933498,0.1685938650139214
1647,-0.21415940166486086,-0.024738984740546748
1771,-0.2983841180720879,-0.6726652920257914
1827,-0.02866839198980046,0.941925264031794
1831,-0.2148148469287303,-0.3095130472167228
1863,-0.2987118407040226,-0.6047375340039512
1895,-0.2813425412114816,-0.4688820179602709
1927,-0.24168810274737865,-0.20500880410619948
1931,-0.267250468038288,-0.3826660173940891
1955,-0.2993672859678921,-0.9077998390244689
1959,-0.292157388065328,-0.6569896555592128
1987,0.013935550161715202,-0.019513772585020583
1991,-0.27773759226019956,-0.43230553287158774
2019,-0.23644454063642287,-0.5263593516710587
2083,-0.24857027801800807,-0.34870213838316905
2094,-0.089952524161596,0.5239082915897008
2095,-0.0876584657380529,0.9001235667875848
2103,-0.2977286728082184,-0.6256383826260559
2111,-0.31804747598817207,-0.8032955959139455
2115,-0.278393037524069,-0.6178005643927666
2123,-0.24430988380285654,-0.4793324422713232
2167,-0.24365443853898705,-0.283386986439092
2191,-0.06537332676649082,1.0908438104642897
2199,-0.27642670173246064,-0.43491813894935083
2203,-0.15221982422919578,0.38021495731273114
2215,-0.17647129899236624,0.22868380480247233
2223,-0.2708554169895701,-0.7301426257365792
2231,-0.3049385707107826,-0.7614938986697362
2243,-0.1659841747704547,-0.14753147039541165
2247,-0.26692274540635325,-0.5394223820598741
2255,-0.29150194280145847,-0.5550980185264527
2263,-0.24824255538607334,-0.42446771463829847
2267,-0.24562077433059548,-0.34086432014987983
2299,-0.28593065805856793,-0.7588812925919731
2362,-0.26004057013572385,-0.5159089273600064
2363,-0.2606960153995933,-0.4505937754159293
2415,-0.2328395916851408,-0.1396936521621224
2419,-0.2541415627608986,-0.31996347152777516
2427,-0.25119205907348596,-0.252035713505935
2435,-0.3118207459814121,-0.8268090506138133
2451,-0.30198906702337,-0.6334762008593451
2459,-0.29969500859982684,-0.847709899235918
2471,-0.244965329066726,-0.25987353173922423
2503,-0.2682336359340922,-0.7196922014255269
2507,-0.3039554028149784,-0.7536560804364469
2567,-0.24430988380285654,-0.14753147039541165
2571,0.13519292397756738,1.882463452026504
2583,-0.30723262913432575,-0.6360888069371082
2603,-0.19875643796392828,0.13724259208076442
2615,-0.2937960012250016,-0.5080711091267172
2663,-0.13517824736858955,0.44030489710128207
2695,-0.2649564096147448,-0.2624861378169873
2703,-0.2849474901627638,-0.4688820179602709
2711,-0.30002273123176154,-0.5655484428375049
2727,-0.24693166485833443,-0.16581971293975323
2735,-0.31345935914108575,-0.6987913528034222
2743,-0.3101821328217384,-0.6439266251703974
2755,-0.27904848278793853,-0.3617651687719845
2759,-0.26462868698281017,-0.25987353173922423
2767,-0.3147702496688247,-0.6961787467256592
2775,-0.30461084807884786,-0.6099627461594774
2787,-0.2872415485863069,-0.44275595718264005
2791,-0.27314947541311324,-0.36699038092751063
2851,-0.1466485394863053,0.534358715900753
2907,-0.26397324171894065,-0.2938374107501443
2915,-0.27904848278793853,-0.4375307450271139
3066,-0.2701999717257006,-0.3095130472167228
3067,-0.2744603659408522,-0.33563910799435365
3843,-0.23382275958094498,-0.063928075906993
3995,-0.29576233701661003,-0.5263593516710587
3999,-0.26102373803152806,-0.2624861378169873
4355,-0.3062494612385216,-0.6543770494814498
4378,-0.24201582537931338,-0.22852225880606725
4379,-0.2429989932751176,-0.6413140190926344
4387,-0.2688890811979617,-0.3957290477829046
4419,-0.31247619124528153,-0.7850073533696039
4442,-0.29543461438467533,-0.6700526859480282
4443,-0.28593065805856793,-0.9574393545019675
4451,-0.30428312544691316,-0.7902325655251301
4483,-0.30198906702337,-0.8633855357024964
4506,-0.23972176695577024,-0.41401729032724616
4507,-0.23808315379609654,-0.1109549853067285
4535,-0.26430096435087536,-0.3565399566164583
4538,-0.28396432226695956,-0.4767198361935601
4539,-0.27511581120472167,-0.40095425993843076
4547,-0.2744603659408522,-0.41662989640500925
4579,-0.2584019569760502,-0.4558189875714555
4602,-0.24857027801800807,-0.2624861378169873
4603,-0.25119205907348596,-0.24158528919488265
4615,-0.27282175278117854,-0.4505937754159293
4798,-0.12501884577861272,-0.21284662233948873
4799,-0.12501884577861272,0.8609344756211385
4807,-0.28789699385017636,-0.7562686865142101
4826,-0.23742770853222708,-0.6204131704705297
4858,-0.0843812394187055,0.6231873225446979
4859,-0.07749906414807607,0.8348084148435077
4863,0.13847015029691478,1.6473289050278266
4947,-0.13222874368117693,0.7250789595774582
4967,-0.22989008799772814,-0.014288560429494414
4970,-0.29314055596113214,-0.5368097759821111
4971,-0.28068709594761215,-0.41662989640500925
4978,-0.26430096435087536,-0.2781617742835658
4979,-0.2662673001424838,-0.2912248046723812
4991,-0.24922572328187756,-0.19978359195067333
4998,-0.16631189740238944,0.3906653816237835
4999,-0.1813871384713873,0.249584653424577
5002,-0.22268019009516396,0.03796356112576725
5003,-0.2230079127270987,0.04841398543681958
5010,-0.2987118407040226,-0.5446475942154003
5011,-0.2964177822804795,-0.5185215334377695
5023,-0.2403772122196397,-0.11356759138449157
5031,-0.22628513904644607,-0.024738984740546748
5043,-0.290846497537589,-0.4741072301157971
5051,-0.27380492067698275,-0.3826660173940891
5067,-0.2620069059273323,-0.2781617742835658
5075,-0.29445144648887106,-0.5289719577488218
5094,-0.28330887700309004,-0.44798116933816623
5095,-0.272166307517309,-0.34870213838316905
5118,0.033598908077799326,1.568950722694934
5119,0.05981671863257815,1.568950722694934
5143,-0.26430096435087536,-0.5577106246042157
5238,-0.18564753268653883,-0.34870213838316905
5239,-0.18859703637395145,-0.41924250248277234
5271,-0.27118313962150487,-0.690953534570133
5278,-0.17221090477721468,-0.10050456099567616
5303,-0.27806531489213426,-0.44798116933816623
5327,-0.27937620541987324,-0.72230480750329
5335,-0.3091989649259342,-0.879061172169075
5343,-0.29412372385693636,-0.6674400798702652
5371,-0.1328841889450464,-0.05870286375146683
5394,-0.2157980148245345,-0.045639833362651414
5395,-0.20793267165810086,-0.5185215334377695
5402,0.010658323842367798,0.9837269612760033
5403,0.004103871203673108,1.3860682972515181
5418,-0.26561185487861433,-0.7118543831922376
5427,-0.25250294960122494,-0.5368097759821111
5430,-0.27118313962150487,-0.6439266251703974
5431,-0.26954452646183114,-0.3957290477829046
5435,-0.26004057013572385,-0.5472602002931634
5467,-0.21055445271357875,0.02228792465918875
5483,-0.1908910947974946,-0.4897828665823756
5495,-0.23873859905996603,-0.1736575311730425
5499,-0.29051877490565425,-0.5968997157706619
5510,-0.29182966543339317,-0.8085208080694717
5511,-0.28593065805856793,-0.6099627461594774
5515,-0.2967455049124142,-0.8294216566915764
5523,-0.30035045386369635,-0.8738359600135488
5526,-0.3118207459814121,-0.6987913528034222
5527,-0.30231678965530473,-0.8398720810026287
5559,-0.26757819067022276,-0.5995123218484251
5634,-0.124691123146678,0.28616113851326014
5635,-0.12731290420215588,0.06670222798116117
5642,-0.23382275958094498,-0.2337474709615934
5643,-0.2348059274767492,-0.33825171407211674
5663,-0.0876584657380529,0.11372913738089666
5674,-0.2951068917527406,-0.7458182622031577
5675,-0.2964177822804795,-0.818971232380524
5691,-0.27904848278793853,-0.45843159364921854
5706,-0.2688890811979617,-0.4375307450271139
5707,-0.2718385848853743,-0.630863594781582
5723,-0.1853198100546041,-0.33302650191659056
5735,-0.2708554169895701,-0.5655484428375049
5738,-0.16565645213851996,0.3096745932131279
5739,-0.16795051056206312,0.34886368437957416
5755,-0.2531583948650944,-0.44014335110487696
5763,-0.23808315379609654,-0.43491813894935083
5770,-0.26430096435087536,-0.35131474446093214
5802,-0.24430988380285654,-0.3800534113163261
5803,-0.24693166485833443,-0.2677113499725135
5819,-0.29805639544015317,-0.6230257765482928
5831,-0.1826980289991262,-0.32518868368330134
5834,-0.22497424851870712,-0.06915328806251916
5835,-0.21973068640775134,-0.019513772585020583
5859,-0.27380492067698275,-0.3852786234718522
5866,-0.27806531489213426,-0.659602261636976
5882,-0.26921680382989643,-0.72230480750329
5883,-0.2701999717257006,-0.3617651687719845
5894,-0.08143173573129288,0.6676016258666703
5971,-0.2823257091072859,-0.41401729032724616
5979,-0.292157388065328,-0.5524854124486895
6011,-0.2865861033224374,-0.4532063814936924
6083,-0.2911742201695237,-0.5002332908934279
6114,-0.2688890811979617,-0.33563910799435365
6115,-0.27118313962150487,-0.32518868368330134
6159,-0.2819979864753511,-0.4218551085605354
6162,-0.2911742201695237,-0.4793324422713232
6170,-0.290846497537589,-0.4845576544268494
6175,2.8651224479939152,5.069842866897465
6187,-0.17909308004784413,0.24435944126905082
6211,-0.26462868698281017,-0.25987353173922423
6227,-0.2177643506161429,0.03796356112576725
6230,0.5415689875766396,2.7446234576883217
6235,-0.22366335799096818,0.155530834625106
6243,-0.26135146066346276,-0.25987353173922423
6275,-0.26954452646183114,-0.31735086545001207
6283,-0.1394386415837411,0.5839982313782517
6287,-0.279703928051808,-0.377440805238563
6302,-0.292157388065328,-0.502845896971191
6311,-0.2541415627608986,-0.19717098587291024
6319,-0.2266128616783808,-0.14753147039541165
6323,-0.2659395775105491,-0.2886121985946182
6327,-0.2744603659408522,-0.35131474446093214
6330,-0.21415940166486086,0.027513136814714918
6335,-0.23447820484481446,-0.040414621207125245
6355,-0.2800316506837427,-0.3617651687719845
6362,-0.25086433644155126,-0.15798189470646398
6363,-0.21153762060938297,0.11895434953642282
6367,-0.21907524114388185,0.07192744013668734
6370,0.23350971355798808,1.9347155735817656
6371,0.21384635564190388,2.0914719382475506
6387,-0.24857027801800807,-0.10050456099567616
6394,-0.17679902162430097,0.2783233202799709
6395,-0.17909308004784413,0.3567015026128634
6399,-0.2541415627608986,-0.16843231901751632
6415,-0.29281283332919744,-0.5681610489152681
6423,-0.28789699385017636,-0.9914032335128875
6426,0.849628261595291,2.8230016400212143
6427,0.849628261595291,3.94642225345934
6430,-0.2220247448312945,-0.06915328806251916
6431,-0.13616141526439376,-0.5185215334377695
6439,-0.2800316506837427,-0.4871702605046125
6451,-0.21710890535227345,-0.220684440572778
6462,-0.24168810274737865,-0.3878912295496153
6463,-0.20531089060262298,-0.003838136118442082
6483,-0.23447820484481446,-0.11356759138449157
6494,-0.09945648048770336,-0.11879280354001774
6507,-0.2620069059273323,-0.5942871096928989
6515,-0.2593851248718544,-0.5733862610707943
6531,-0.25381384012896385,-0.6700526859480282
6534,-0.08143173573129288,-0.0482524394404145
6535,-0.0765158962522719,0.14246780423629057
6543,-0.23054553326159763,-0.3565399566164583
6547,-0.16074061265949893,0.7721058689771936
6558,1.3936478306069524,3.7374137672382934
6559,1.2822221357491423,4.233808922013279
6563,-0.30198906702337,-0.6517644434036867
6567,-0.1568079410762821,0.5056200490453592
6571,-0.23644454063642287,-0.3696029870052737
6578,-0.2852752127946985,-0.7928451716028933
6583,-0.2774098696282648,-0.9861780213573613
6586,-0.14632081685437057,-0.16581971293975323
6590,0.28594533466754585,1.568950722694934
6591,0.22695526091929338,-0.16059450078422707
6615,-0.22923464273385868,-0.30428783506119667
6618,-0.3052662933427173,-0.6752778981035544
6627,-0.29969500859982684,-0.7170795953477638
6631,-0.24004948958770497,-0.4505937754159293
6643,-0.27937620541987324,-0.5603232306819788
6650,-0.27904848278793853,-0.4950080787379017
6663,-0.27609897910052583,-0.5524854124486895
6679,-0.26102373803152806,-0.5968997157706619
6695,-0.30264451228723943,-0.630863594781582
6699,-0.17974852531171362,0.22868380480247233
6711,-0.2698722490937659,-0.5394223820598741
6746,-0.12600201367441696,0.14246780423629057
6747,-0.11420399892476644,-0.6778905041813176
6751,-0.22792375220611974,-0.040414621207125245
6755,-0.24824255538607334,-0.14491886431764858
6778,-0.22333563535903345,0.13201737992523824
6783,-0.2593851248718544,-0.21284662233948873
6791,-0.25086433644155126,-0.16843231901751632
6795,-0.30985441018980364,-0.6726652920257914
6810,-0.2597128475037891,-0.2311348648838303
6811,-0.23251186905320603,-0.053477651595940666
6815,-0.2659395775105491,-0.2494231074281719
6823,-0.26397324171894065,-0.314738259372249
6839,-0.24988116854574702,-0.19455837979514715
6847,-0.0778267867800108,0.9131865971764002
6851,-0.29182966543339317,-0.4636568058047447
6855,-0.2898633296417848,-0.4871702605046125
6867,-0.25283067223315964,-0.20239619802843642
6871,-0.2705276943576354,-0.283386986439092
6878,-0.012282260393063675,1.2293119325857331
6887,-0.29182966543339317,-0.5159089273600064
6903,-0.29182966543339317,-0.4871702605046125
6906,-0.2521752269692902,-0.20500880410619948
6907,-0.1872861458462125,0.249584653424577
6911,0.007381097523020453,1.3599422364738873
6923,-0.3065771838704563,-0.630863594781582
6931,-0.2872415485863069,-0.847709899235918
6942,-0.279703928051808,-0.44275595718264005
6943,-0.22366335799096818,-0.053477651595940666
6947,-0.1944960437487767,0.14246780423629057
6955,-0.2983841180720879,-0.628250988703819
6959,-0.24463760643479127,-0.34086432014987983
6963,-0.290846497537589,-0.5263593516710587
6967,-0.24365443853898705,-0.220684440572778
6971,-0.2466039422263997,-0.9914032335128875
6975,-0.26102373803152806,-0.6204131704705297
6979,-0.27937620541987324,-0.471494624038034
7003,-0.24922572328187756,-0.3095130472167228
7011,-0.2987118407040226,-0.7144669892700007
7019,-0.27511581120472167,-0.7484308682809208
7027,-0.3059217386065868,-0.8581603235469702
7031,-0.18204258373525672,0.18949471363602607
7034,-0.2872415485863069,-0.5472602002931634
7035,-0.2636455190870059,-0.3565399566164583
7038,-0.2869138259543722,-0.6752778981035544
7039,-0.24758711012220386,-0.6204131704705297
7043,-0.31083757808560786,-0.7771695351363147
7051,-0.27937620541987324,-0.5916745036151358
7054,-0.2505366138096165,-0.502845896971191
7055,-0.25283067223315964,-0.283386986439092
7067,-0.2321841464212713,-0.14491886431764858
7071,-0.2606960153995933,-0.34086432014987983
7130,-0.284619767530829,-0.6569896555592128
7131,-0.2688890811979617,-0.41662989640500925
7135,-0.24201582537931338,-0.40095425993843076
7139,0.07948007654866233,1.6995810265830882
7159,-0.2295623653657934,-0.34086432014987983
7162,-0.2072772263942314,-0.024738984740546748
7167,-0.24824255538607334,-0.22852225880606725
7179,-0.284619767530829,-0.7118543831922376
7191,-0.26397324171894065,-0.41662989640500925
7194,0.23350971355798808,1.568950722694934
7195,0.23350971355798808,1.1404833259417884
7219,-0.24365443853898705,-0.3565399566164583
7222,-0.28560293542663323,-0.724917413581053
7223,-0.28330887700309004,-0.5106837152044802
7226,-0.10011192575157282,0.36453932084615265
7227,-0.09126341468933498,0.02228792465918875
7231,0.3809848979286191,0.6127368982336455
7251,-0.28068709594761215,-0.5995123218484251
7254,-0.14959804317371794,-0.32257607760553825
7255,-0.1276406268340906,-0.09266674276238691
7258,-0.2544692853928333,-0.4793324422713232
7259,-0.2515197817054207,-0.21284662233948873
7271,-0.12567429104248223,-0.0482524394404145
7279,0.007381097523020453,0.19471992579155223
7286,-0.10666637839026757,0.10589131914760741
7287,-0.054886202544579335,0.941925264031794
7290,-0.2488980006499428,-0.27293656212803963
7291,-0.24562077433059548,-0.15798189470646398
7311,-0.2439821611709218,-0.7667191108252623
7318,-0.23611681800448814,-0.15798189470646398
7319,-0.1908910947974946,0.10589131914760741
7322,-0.26462868698281017,-0.7014039588811853
7323,-0.2584019569760502,-0.25726092566146114
7350,-0.2898633296417848,-0.7170795953477638
7351,-0.2423435480112481,-0.7066291710367114
7354,-0.27413264330891746,-0.7797821412140777
7355,-0.2682336359340922,-0.5315845638265849
7382,-0.2567633438163765,-0.42969292679382465
7383,-0.23382275958094498,-0.10050456099567616
7387,-0.17384951793688835,0.23652162303576157
7399,-0.24922572328187756,-0.35392735053869523
7402,-0.12403567788280855,0.5134578672786484
7407,-0.19646237954038512,-0.15798189470646398
7410,-0.058163428863926676,0.10589131914760741
7411,-0.058163428863926676,0.9994025977425819
7414,-0.27151086225343957,-0.6204131704705297
7415,-0.25643562118444174,-0.2494231074281719
7419,-0.23808315379609654,-0.15275668255093783
7422,-0.25610789855250704,-0.6700526859480282
7435,-0.2865861033224374,-0.6230257765482928
7443,-0.20400000007488403,-0.5786114732263203
7446,-0.23054553326159763,-0.10572977315120233
7450,0.040153360716494016,1.2293119325857331
7451,0.036876134397146675,1.6995810265830882
7474,-0.2515197817054207,-0.6021249279261881
7475,-0.2403772122196397,-0.4636568058047447
7482,-0.13714458316019795,0.4246292606347036
7483,-0.1374723057921327,0.6257999286224609
7507,-0.24004948958770497,-0.33041389583882746
7538,-0.17286635004108417,-0.126630621773307
7539,-0.1751604084646273,-0.014288560429494414
7555,-0.16401783897884628,0.45859313964562365
7571,-0.2633177964550712,-0.9469889301909151
7578,0.315440371541672,1.6473289050278266
7582,-0.1282960720979601,0.4507553214123344
7594,-0.09519608627255177,0.6127368982336455
7595,-0.09257430521707388,0.6780520501777226
7602,-0.19318515322103774,-0.22329704665054106
7603,-0.19154654006136407,-0.09527934884014999
7627,-0.2515197817054207,-0.46104419972698163
7634,-0.19482376638071144,-0.2624861378169873
7635,-0.17155545951334522,-0.045639833362651414
7651,-0.06897827571777296,0.8609344756211385
7659,-0.2682336359340922,-0.6334762008593451
7666,0.06309394495192555,1.3338161756962565
7667,0.07948007654866233,1.7518331481383498
7682,-0.17942080267977886,0.10066610699208124
7714,-0.2466039422263997,-0.6099627461594774
7778,-0.1908910947974946,0.20778295618036766
7779,-0.15221982422919578,0.5056200490453592
7810,0.010658323842367798,0.38021495731273114
8070,-0.16172378055530312,0.2939989567465494
8071,-0.16172378055530312,0.5134578672786484
8166,4.7233097710638665,-0.126630621773307
8194,4.7233097710638665,3.00588406546463
8198,-0.2836365996350248,-0.6778905041813176
8199,-0.2312009785254671,-0.08744153060686075
8202,-0.10273370680705071,-0.252035713505935
8203,-0.09585153153642129,0.2156207744136569
8206,-0.30231678965530473,-0.6569896555592128
8207,-0.1440267584308274,0.4507553214123344
8226,-0.19154654006136407,-0.07437850021804533
8231,-0.2302178106296629,-0.009063348273968248
8238,-0.25479700802476807,-0.2494231074281719
8258,-0.1823703063671915,0.280935926357734
8259,-0.15713566370821683,0.3567015026128634
